Time (s),Position (rev),Velocity (rev/s)
7.3909759521484375e-06,-0.016895782202482224,-0.000244140625
0.052678585052490234,-0.016908328980207443,-0.000244140625
0.10538125038146973,-0.01692090556025505,-0.000244140625
0.15766477584838867,-0.016893934458494186,-0.00018310546875
0.21055245399475098,-0.01690264791250229,-0.000244140625
0.2631833553314209,-0.016901085153222084,-0.000244140625
0.3154432773590088,-0.016895130276679993,-0.000244140625
0.3678879737854004,-0.01689337193965912,-0.00018310546875
0.4213290214538574,-0.01689576543867588,-0.000244140625
0.4738955497741699,-0.016894208267331123,-0.00018310546875
0.5273952484130859,-0.01689908839762211,-0.000244140625
0.57987380027771,-0.01689765229821205,-0.000244140625
0.6320819854736328,-0.01689448021352291,-0.00018310546875
0.684751033782959,-0.01690690778195858,-0.000244140625
0.7379872798919678,-0.016899526119232178,-0.000244140625
0.7905550003051758,-0.01691204309463501,-0.000244140625
0.843189001083374,-0.0168970488011837,-0.000244140625
0.895909309387207,-0.016893688589334488,-0.00018310546875
0.9486873149871826,-0.016893917694687843,-0.00018310546875
1.0015289783477783,-0.016899148002266884,-0.000244140625
1.0553133487701416,-0.016893431544303894,-0.00018310546875
1.1083180904388428,-0.016894344240427017,-0.00018310546875
1.1608223915100098,-0.01689341850578785,-0.00018310546875
1.21351957321167,-0.01690569706261158,-0.000244140625
1.266160011291504,-0.0169182438403368,-0.000244140625
1.3187651634216309,-0.016930820420384407,-0.000244140625
1.3715474605560303,-0.01690353825688362,-0.00018310546875
1.4241156578063965,-0.01690017431974411,-0.000244140625
1.4768247604370117,-0.016912750899791718,-0.000244140625
1.5296201705932617,-0.016893645748496056,-0.00018310546875
1.5823023319244385,-0.01689334586262703,-0.00018310546875
1.6349103450775146,-0.01690540835261345,-0.000244140625
1.6875557899475098,-0.01689423806965351,-0.000244140625
1.7401742935180664,-0.016893655061721802,-0.00018310546875
1.7925703525543213,-0.01689770072698593,-0.000244140625
1.8454456329345703,-0.016893673688173294,-0.00018310546875
1.8981215953826904,-0.016893992200493813,-0.00018310546875
1.9509387016296387,-0.016896147280931473,-0.000244140625
2.0036516189575195,-0.01689389906823635,-0.00018310546875
2.0574185848236084,-0.007981300354003906,0.11962890625
2.110002279281616,-0.006123003549873829,0.09027099609375
2.1629607677459717,0.011467409320175648,0.458740234375
2.215592622756958,0.025806719437241554,0.13128662109375
2.2681334018707275,0.06173119693994522,0.81268310546875
2.3207390308380127,0.06075652316212654,0.19586181640625
2.3737435340881348,0.0724867507815361,0.11279296875
2.426677942276001,0.09900116175413132,0.609130859375
2.4792182445526123,0.12314093112945557,0.4920654296875
2.53190279006958,0.12902113795280457,0.13763427734375
2.584507942199707,0.1451706439256668,0.25726318359375
2.6372551918029785,0.16525524854660034,0.364501953125
2.6898975372314453,0.19398881494998932,0.7032470703125
2.742337942123413,0.19875308871269226,0.11175537109375
2.795029401779175,0.2091681957244873,0.09356689453125
2.8476760387420654,0.23483768105506897,0.69073486328125
2.900411605834961,0.24480900168418884,0.118408203125
2.953016757965088,0.2777331471443176,0.29205322265625
3.0057318210601807,0.2828875482082367,0.37640380859375
3.0596327781677246,0.2623210549354553,-0.46942138671875
3.112267017364502,0.26675692200660706,-0.16278076171875
3.1648342609405518,0.265870064496994,-0.03125
3.2175965309143066,0.2659183144569397,-0.00152587890625
3.27028226852417,0.26591819524765015,-6.103515625e-05
3.323094367980957,0.2659185230731964,-6.103515625e-05
3.375458240509033,0.26591676473617554,0.0
3.4279963970184326,0.26591798663139343,-6.103515625e-05
3.4808802604675293,0.26591676473617554,0.0
3.5335609912872314,0.26591867208480835,0.0
3.586137056350708,0.26591867208480835,0.0
3.638751268386841,0.26591867208480835,0.0
3.691667318344116,0.26591747999191284,-6.103515625e-05
3.744373083114624,0.26591747999191284,-6.103515625e-05
3.7970597743988037,0.26591867208480835,0.0
3.8497314453125,0.2659183442592621,0.000244140625
3.9027481079101562,0.2659168243408203,0.0
3.955517292022705,0.2659180462360382,6.103515625e-05
4.008150100708008,0.2659180462360382,6.103515625e-05
4.061995267868042,0.25231873989105225,-0.24609375
4.114283084869385,0.2503948211669922,-0.1297607421875
4.1671905517578125,0.21941617131233215,-0.59600830078125
4.219561576843262,0.213959738612175,-0.2301025390625
4.2721240520477295,0.18550503253936768,-0.072265625
4.3247435092926025,0.1713303029537201,-0.5189208984375
4.377776145935059,0.1525016725063324,-0.2794189453125
4.430512428283691,0.12184760719537735,-0.67645263671875
4.4831647872924805,0.11647727340459824,-0.14404296875
4.535738229751587,0.10597256571054459,-0.10577392578125
4.5885329246521,0.0806507021188736,-0.62298583984375
4.640882730484009,0.05415302515029907,-0.5460205078125
4.693709850311279,0.048297520726919174,-0.117431640625
4.74652361869812,0.041313041001558304,-0.05914306640625
4.7988739013671875,0.033916961401700974,-0.22576904296875
4.852003574371338,0.00493053300306201,-0.427978515625
4.905003309249878,-0.009270427748560905,-0.5382080078125
4.957550287246704,-0.020450953394174576,0.14544677734375
5.010119199752808,-0.03554800897836685,-0.11163330078125
5.063690900802612,-0.023443913087248802,0.10296630859375
5.11661958694458,-0.023771049454808235,0.010009765625
5.169257879257202,-0.02347636967897415,0.00469970703125
5.221865653991699,-0.0232396237552166,0.004150390625
5.274524450302124,-0.023164931684732437,0.002197265625
5.327183961868286,-0.023047462105751038,0.0008544921875
5.379689455032349,-0.02301635779440403,0.00067138671875
5.432618856430054,-0.023015953600406647,6.103515625e-05
5.485101699829102,-0.022968627512454987,0.00079345703125
5.537824630737305,-0.022917523980140686,0.00091552734375
5.5904762744903564,-0.022944090887904167,0.00048828125
5.643038988113403,-0.02290145494043827,0.0003662109375
5.695606470108032,-0.022905241698026657,-0.00030517578125
5.748235702514648,-0.0229484885931015,-0.0003662109375
5.80094838142395,-0.022948455065488815,-0.0003662109375
5.853642225265503,-0.022895973175764084,0.0018310546875
5.906537294387817,-0.022896843031048775,0.00042724609375
5.95919942855835,-0.02287425845861435,0.00042724609375
6.011728048324585,-0.022899184376001358,-0.0003662109375
6.065464973449707,-0.022899413481354713,-0.000244140625
6.117983341217041,-0.02289940044283867,-0.000244140625
6.170685291290283,-0.022899270057678223,-0.0003662109375
6.2233593463897705,-0.022826142609119415,0.00103759765625
6.275789022445679,-0.022851383313536644,-6.103515625e-05
6.328473091125488,-0.0228508822619915,-6.103515625e-05
