Time (s),Position (rev),Velocity (rev/s)
1.0013580322265625e-05,-0.0068838088773190975,-6.103515625e-05
0.0525052547454834,-0.006884683854877949,-6.103515625e-05
0.1048884391784668,-0.00688465079292655,-6.103515625e-05
0.15746736526489258,-0.006884163711220026,-6.103515625e-05
0.21025800704956055,-0.006884580943733454,0.0
0.26277613639831543,-0.006883673369884491,0.0
0.31571269035339355,-0.006883688271045685,0.0
0.3683652877807617,-0.006883688271045685,0.0
0.42113757133483887,-0.006883688271045685,0.0
0.47403860092163086,-0.006883949041366577,0.0
0.5270426273345947,-0.006883949041366577,0.0
0.5798819065093994,-0.006884098052978516,0.0
0.6325929164886475,-0.0068858773447573185,0.0
0.6852779388427734,-0.006884519010782242,0.0
0.7384946346282959,-0.006884757429361343,0.0
0.7912869453430176,-0.006884757429361343,-6.103515625e-05
0.8439939022064209,-0.006883685942739248,0.0
0.8967247009277344,-0.006884170230478048,0.0
0.9491751194000244,-0.0068846470676362514,0.0
1.0017411708831787,-0.006883940659463406,0.0
1.0541150569915771,-0.006884477101266384,0.0
1.1066467761993408,-0.006884000264108181,0.0
1.1594281196594238,-0.006884369067847729,0.0
1.2121899127960205,-0.006884577684104443,0.0
1.2651267051696777,-0.006884030997753143,-6.103515625e-05
1.317925214767456,-0.006884440779685974,0.0
1.3704965114593506,-0.0068848892115056515,0.0
1.423316478729248,-0.006883668713271618,0.0
1.4760069847106934,-0.006884279660880566,0.0
1.5290110111236572,-0.006884637288749218,0.0
1.5817525386810303,-0.006883976049721241,0.0
1.6344795227050781,-0.006884624250233173,0.0
1.687044382095337,-0.0068854959681630135,-6.103515625e-05
1.7393708229064941,-0.006885190960019827,0.0
1.7916483879089355,-0.00688380841165781,0.0
1.8444488048553467,-0.006885492242872715,-6.103515625e-05
1.8972852230072021,-0.006885448936372995,-6.103515625e-05
1.9499077796936035,-0.006890011020004749,-6.103515625e-05
2.0025250911712646,-0.006885305047035217,-6.103515625e-05
2.0551695823669434,-0.006889609154313803,-0.00067138671875
2.107851266860962,-0.006882335990667343,0.00030517578125
2.1604928970336914,-0.006881957408040762,0.000244140625
2.213142156600952,-0.006903323344886303,0.0003662109375
