Time (s),Position (rev),Velocity (rev/s)
3.814697265625e-06,-0.01726401597261429,0.00115966796875
0.05130195617675781,-0.0173195730894804,-0.0008544921875
0.10318636894226074,-0.01733795925974846,-6.103515625e-05
0.15419411659240723,-0.017325811088085175,0.00018310546875
0.2061750888824463,-0.017330830916762352,0.00018310546875
0.25716233253479004,-0.01733279973268509,0.00018310546875
0.3085029125213623,-0.017285805195569992,0.00042724609375
0.3600640296936035,-0.017289871349930763,-0.0003662109375
0.41185688972473145,-0.017308948561549187,-0.0003662109375
0.4638211727142334,-0.01728948764503002,-0.0003662109375
0.5151746273040771,-0.01733013615012169,-0.0010986328125
0.5674648284912109,-0.017332419753074646,6.103515625e-05
0.6184215545654297,-0.017286162823438644,0.00067138671875
0.6702625751495361,-0.01728535257279873,0.0003662109375
0.7216238975524902,-0.01733313873410225,-0.0003662109375
0.7734560966491699,-0.01731199584901333,0.00030517578125
0.8253231048583984,-0.0173339806497097,-0.0003662109375
0.877244234085083,-0.017339246347546577,-0.00042724609375
0.9290022850036621,-0.01733248308300972,0.0001220703125
0.9802424907684326,-0.017257485538721085,0.00048828125
1.0317292213439941,-0.01733395829796791,-0.00103759765625
1.083561658859253,-0.017333075404167175,-0.0003662109375
1.1348731517791748,-0.017285572364926338,0.000732421875
1.186323881149292,-0.017281312495470047,0.00042724609375
1.2382264137268066,-0.017284195870161057,-0.00030517578125
1.2903103828430176,-0.017294498160481453,-0.0003662109375
1.3418500423431396,-0.017333829775452614,-0.0003662109375
1.3940160274505615,-0.017332782968878746,-0.000244140625
1.4464409351348877,-0.01733594574034214,-0.000244140625
1.498415231704712,-0.017333772033452988,-0.000244140625
1.5503952503204346,-0.01728641241788864,-0.00042724609375
1.6016266345977783,-0.017347877845168114,-0.00079345703125
1.6532046794891357,-0.0172480009496212,0.0020751953125
1.70477294921875,-0.01736755296587944,-0.0023193359375
1.7564327716827393,-0.0172854196280241,0.00067138671875
1.8078880310058594,-0.017332972958683968,-0.0003662109375
1.8597266674041748,-0.01733291521668434,-0.00030517578125
1.9110195636749268,-0.017341366037726402,-0.0003662109375
1.9626007080078125,-0.01733359880745411,-0.00030517578125
2.014111042022705,-0.017266932874917984,0.00146484375
2.0658583641052246,-0.017286358401179314,0.000244140625
2.1175966262817383,-0.008194861933588982,0.15191650390625
2.168632745742798,-0.0071030668914318085,0.0693359375
2.219648838043213,0.007775130681693554,0.3927001953125
2.27077579498291,0.026775414124131203,0.197998046875
2.321694850921631,0.0566558912396431,0.8270263671875
2.3735790252685547,0.0573451928794384,0.03289794921875
2.4247281551361084,0.0761040523648262,0.249755859375
2.476341962814331,0.09798942506313324,0.55072021484375
2.5285956859588623,0.12564776837825775,0.4688720703125
2.58012056350708,0.13170328736305237,0.2545166015625
2.632112979888916,0.14505840837955475,0.21136474609375
2.683741569519043,0.16862615942955017,0.4195556640625
2.7347772121429443,0.19802500307559967,0.68585205078125
2.7868475914001465,0.2009427845478058,0.168212890625
2.8388497829437256,0.21358807384967804,0.20611572265625
2.8910586833953857,0.24438388645648956,0.498046875
2.9422030448913574,0.2585896849632263,0.55267333984375
2.994123935699463,0.2688562273979187,-0.14923095703125
3.0469727516174316,0.29121899604797363,0.4083251953125
3.098367929458618,0.31359973549842834,0.42950439453125
3.1511104106903076,0.30840548872947693,-0.1044921875
3.2029223442077637,0.3115888237953186,-0.0269775390625
3.2547054290771484,0.3120113015174866,0.00213623046875
3.306861400604248,0.3119144141674042,-0.00115966796875
3.358457088470459,0.3119184672832489,-0.00018310546875
3.410194158554077,0.3119141757488251,-6.103515625e-05
3.462175130844116,0.31191492080688477,-6.103515625e-05
3.514258861541748,0.3119662404060364,0.00018310546875
3.5653023719787598,0.3120160698890686,0.0020751953125
3.6171414852142334,0.31205984950065613,0.00042724609375
3.6688246726989746,0.3120104670524597,-0.0001220703125
3.720275640487671,0.31200069189071655,-0.0001220703125
3.7720541954040527,0.312030553817749,0.00048828125
3.8233392238616943,0.3119557201862335,-0.00103759765625
3.875150442123413,0.3119630515575409,-6.103515625e-05
3.926727533340454,0.31196096539497375,-0.0001220703125
3.978180170059204,0.3120405077934265,0.002197265625
4.029944896697998,0.31198349595069885,-0.00152587890625
4.081450700759888,0.31200993061065674,-0.00018310546875
4.13366961479187,0.3120112717151642,0.0
4.185110092163086,0.2908572256565094,-0.5341796875
4.236425399780273,0.26107257604599,-0.4854736328125
4.2876362800598145,0.2570549249649048,-0.2132568359375
4.33967137336731,0.25482362508773804,-0.04559326171875
4.39115309715271,0.24397818744182587,-0.26165771484375
4.442681312561035,0.2182573527097702,-0.314208984375
4.494653701782227,0.20163576304912567,-0.59906005859375
4.546131372451782,0.19182442128658295,0.14166259765625
4.597301244735718,0.167071133852005,-0.4814453125
4.648484468460083,0.150613471865654,-0.39111328125
4.700117349624634,0.1199190616607666,-0.5537109375
4.751831293106079,0.1154055967926979,-0.2139892578125
4.8038904666900635,0.10817281156778336,-0.04351806640625
4.85509991645813,0.08547383546829224,-0.5985107421875
4.906064987182617,0.0660315528512001,-0.34466552734375
4.957102537155151,0.048213161528110504,-0.078125
5.00811505317688,0.03962332755327225,-0.18206787109375
5.059332847595215,0.03733310103416443,-0.10394287109375
5.11051082611084,0.0060648019425570965,-0.63226318359375
5.161607265472412,-0.00023995680385269225,-0.199462890625
5.2135069370269775,-0.012918504886329174,0.14581298828125
5.264768362045288,-0.019546760246157646,-0.07818603515625
5.316120862960815,-0.018294895067811012,-0.00958251953125
5.368105173110962,-0.01816960796713829,-0.00042724609375
5.4193434715271,-0.018156306818127632,0.00225830078125
5.471380710601807,-0.018164172768592834,-6.103515625e-05
5.522658109664917,-0.018171638250350952,0.00164794921875
5.574404716491699,-0.01821213774383068,-0.00091552734375
5.625973463058472,-0.018164219334721565,0.00091552734375
5.677875518798828,-0.01816180720925331,0.000244140625
5.728881120681763,-0.018164072185754776,0.000244140625
5.780260324478149,-0.018159989267587662,0.000244140625
5.831505060195923,-0.018211789429187775,-0.0003662109375
5.883323431015015,-0.01821220852434635,0.0
5.934959173202515,-0.018212225288152695,0.0
5.987214088439941,-0.01821243390440941,0.0
6.038746356964111,-0.018165092915296555,0.0003662109375
6.090312480926514,-0.018211975693702698,-0.0003662109375
6.141590118408203,-0.018164822831749916,0.0003662109375
6.192974328994751,-0.018212243914604187,-0.000244140625
6.245173692703247,-0.0085007818415761,0.17547607421875
6.296638011932373,-0.007662368472665548,0.06097412109375
6.348215103149414,0.006914553232491016,0.38055419921875
6.399553298950195,0.026092302054166794,0.18853759765625
6.4511284828186035,0.05605705454945564,0.82440185546875
6.502587556838989,0.05704822018742561,0.02899169921875
6.553928375244141,0.0754050463438034,0.24078369140625
6.605283498764038,0.09692856669425964,0.547607421875
6.656730651855469,0.12445762008428574,0.50030517578125
6.708265542984009,0.13018889725208282,0.21075439453125
6.759749174118042,0.14432010054588318,0.20989990234375
6.811248540878296,0.16694489121437073,0.433349609375
6.862768650054932,0.19479528069496155,0.6787109375
6.914130687713623,0.19905714690685272,0.10870361328125
6.965839624404907,0.2133234292268753,0.2215576171875
7.017249584197998,0.24322493374347687,0.5267333984375
7.068781137466431,0.2559398114681244,0.47906494140625
7.120198011398315,0.2693607211112976,-0.13153076171875
7.171451091766357,0.28881365060806274,0.38616943359375
7.222638130187988,0.3112770915031433,0.487060546875
7.274274826049805,0.30478519201278687,-0.1904296875
7.325706481933594,0.3093603253364563,0.0009765625
7.377098798751831,0.30887672305107117,0.00726318359375
7.428294897079468,0.3087027668952942,-0.0009765625
7.479833126068115,0.3086918294429779,-0.0001220703125
7.531304359436035,0.3087393641471863,0.0
7.583026885986328,0.3087393641471863,0.0
7.634863615036011,0.3087175488471985,-0.0003662109375
7.686831712722778,0.3086979389190674,-0.0003662109375
7.738746643066406,0.3087410032749176,0.00079345703125
7.7902562618255615,0.30874019861221313,6.103515625e-05
7.841696739196777,0.3087402880191803,0.0
7.893215656280518,0.3087390661239624,-6.103515625e-05
7.944492340087891,0.3087390661239624,-6.103515625e-05
7.996798276901245,0.3087402880191803,0.0
8.049157619476318,0.3087402880191803,0.0
8.100697040557861,0.3087402880191803,0.0
8.151866912841797,0.3087881803512573,0.0009765625
8.203872203826904,0.30872663855552673,-0.0020751953125
8.255379438400269,0.3087388277053833,-0.00018310546875
8.307452201843262,0.28678375482559204,-0.54986572265625
8.359130382537842,0.2622744143009186,-0.194091796875
8.410490274429321,0.2543165683746338,-0.1890869140625
8.462303400039673,0.2527475953102112,-0.0892333984375
8.513902425765991,0.23423735797405243,-0.4813232421875
8.565680027008057,0.22013726830482483,-0.0936279296875
8.617825984954834,0.1845540553331375,-0.87469482421875
8.669515609741211,0.18802493810653687,-0.11505126953125
8.721064567565918,0.1634465754032135,-0.34759521484375
8.772154808044434,0.14225074648857117,-0.49566650390625
8.824111938476562,0.11918816715478897,-0.297119140625
8.875146627426147,0.11040942370891571,-0.29876708984375
8.927134990692139,0.10745475441217422,-0.06396484375
8.978589296340942,0.07720144093036652,-0.59881591796875
9.030431270599365,0.057671379297971725,-0.519775390625
9.08149766921997,0.048817940056324005,-0.0279541015625
9.133152484893799,0.03900055214762688,-0.097412109375
9.185131549835205,0.03180934861302376,-0.25250244140625
9.236762285232544,0.001983590889722109,-0.394775390625
9.288216352462769,-0.016856683418154716,-0.6907958984375
9.340811729431152,-0.005183923523873091,0.408203125
9.39218521118164,-0.017902176827192307,0.15289306640625
9.44446611404419,-0.019772469997406006,-0.01348876953125
9.496144771575928,-0.01899748668074608,-0.0001220703125
9.54758882522583,-0.018951766192913055,-0.00018310546875
9.599111557006836,-0.018946930766105652,-0.00018310546875
9.650695323944092,-0.018944408744573593,-0.0001220703125
9.702148914337158,-0.018947578966617584,-0.00018310546875
9.753812551498413,-0.01891862228512764,0.00091552734375
9.805513858795166,-0.01889697089791298,0.0003662109375
9.857423782348633,-0.018993014469742775,-0.00115966796875
9.909386157989502,-0.018920427188277245,0.0018310546875
9.960598468780518,-0.018944283947348595,-0.000244140625
10.01171875,-0.018932778388261795,-0.000244140625
10.06359076499939,-0.01894432306289673,-0.000244140625
10.115023374557495,-0.01894291117787361,-6.103515625e-05
10.166764974594116,-0.018959667533636093,-0.00030517578125
10.218097925186157,-0.018945734947919846,0.000244140625
10.269445419311523,-0.018936485052108765,0.00030517578125
10.320993900299072,-0.018968723714351654,-0.00067138671875
10.373062133789062,-0.008601733483374119,0.18072509765625
10.424609899520874,-0.008014698512852192,0.05377197265625
10.476069211959839,0.004850353579968214,0.3316650390625
10.527318000793457,0.02633088268339634,0.2291259765625
10.579262018203735,0.05210062861442566,0.7603759765625
10.630534410476685,0.05581768602132797,-0.03594970703125
10.682469844818115,0.07500044256448746,0.25836181640625
10.73380708694458,0.09456299245357513,0.52056884765625
10.785542726516724,0.12339987605810165,0.52484130859375
10.837113618850708,0.12896034121513367,0.175048828125
10.8884916305542,0.14415977895259857,0.22821044921875
10.940953731536865,0.1657603681087494,0.4117431640625
10.992130041122437,0.1928926408290863,0.672119140625
11.043470621109009,0.19809803366661072,0.07489013671875
11.095442056655884,0.212729811668396,0.2100830078125
11.147900581359863,0.24305935204029083,0.5521240234375
11.199724674224854,0.25421005487442017,0.4447021484375
11.252191543579102,0.2694464325904846,-0.134033203125
11.303972482681274,0.28945547342300415,0.4091796875
11.355295181274414,0.31196126341819763,0.45819091796875
11.407802820205688,0.3060142695903778,-0.14990234375
11.459540128707886,0.30998694896698,-0.01324462890625
11.51128625869751,0.30984532833099365,0.001953125
11.562437295913696,0.3099055290222168,0.00225830078125
11.613721370697021,0.3098328411579132,-0.000732421875
11.665210962295532,0.3098147213459015,-0.0001220703125
11.717167615890503,0.3098147511482239,-6.103515625e-05
11.768200159072876,0.30981534719467163,0.0
11.82034969329834,0.30981534719467163,0.0
11.871599197387695,0.30981534719467163,0.0
11.92462420463562,0.3099111318588257,0.00213623046875
11.976174354553223,0.30983832478523254,-0.00189208984375
12.027430534362793,0.309814989566803,-0.000244140625
12.079017162322998,0.3098627030849457,0.00146484375
12.13046908378601,0.3098629117012024,6.103515625e-05
12.182852506637573,0.3098638653755188,0.0
12.235222101211548,0.3098638653755188,0.0
12.286723852157593,0.3098626732826233,-6.103515625e-05
12.338060140609741,0.30981481075286865,-0.00115966796875
12.389923334121704,0.30981534719467163,-6.103515625e-05
12.442333221435547,0.28786662220954895,-0.54541015625
12.49468731880188,0.26194390654563904,-0.25396728515625
12.546178817749023,0.25492948293685913,-0.20159912109375
12.598563432693481,0.25343838334083557,-0.08056640625
12.650140523910522,0.2378484457731247,-0.4075927734375
12.702072381973267,0.21936193108558655,-0.14501953125
12.753556489944458,0.18955282866954803,-0.8565673828125
12.805277347564697,0.19046641886234283,0.00933837890625
12.85672664642334,0.16380316019058228,-0.40753173828125
12.908173322677612,0.14459136128425598,-0.46160888671875
12.959654331207275,0.1185217946767807,-0.37060546875
13.011667251586914,0.11170728504657745,-0.282470703125
13.062720775604248,0.10776374489068985,-0.04962158203125
13.115637302398682,0.07794099301099777,-0.62042236328125
13.167564630508423,0.05848659202456474,-0.4912109375
13.2185378074646,0.04885074123740196,-0.03533935546875
13.27003788948059,0.03956501930952072,-0.10552978515625
13.32096266746521,0.03442598134279251,-0.18505859375
13.372052669525146,0.0030324184335768223,-0.51568603515625
13.42340636253357,-0.006970453076064587,-0.4161376953125
13.47606110572815,-0.0069360919296741486,0.390869140625
13.527854442596436,-0.01931435987353325,0.0306396484375
13.579459190368652,-0.019290462136268616,-0.016845703125
13.631113052368164,-0.018797878175973892,-0.00201416015625
13.682592868804932,-0.018747907131910324,0.00042724609375
13.734509944915771,-0.018751120194792747,0.000244140625
13.786272048950195,-0.018765540793538094,-0.00067138671875
13.837950944900513,-0.018749557435512543,-0.0001220703125
13.88966417312622,-0.018754426389932632,-0.00018310546875
13.941381454467773,-0.018752263858914375,-0.00018310546875
13.993506908416748,-0.01875186339020729,-0.00018310546875
14.04458212852478,-0.01875356398522854,-0.00018310546875
14.095837831497192,-0.0187511183321476,-0.00018310546875
14.148355960845947,-0.01877622865140438,-0.00164794921875
14.200749635696411,-0.0187484472990036,0.0018310546875
14.25281572341919,-0.01875179447233677,-0.000244140625
14.304394245147705,-0.01875651255249977,-0.00018310546875
14.355798959732056,-0.01875298283994198,-0.000244140625
14.407610416412354,-0.018749119713902473,-0.00018310546875
14.45904278755188,-0.01875149831175804,-0.000244140625
14.51121997833252,-0.008560283109545708,0.1776123046875
14.56255292892456,-0.00794093869626522,0.05670166015625
14.614434003829956,0.004513697233051062,0.32061767578125
14.665580749511719,0.026260387152433395,0.23748779296875
14.716660261154175,0.050436485558748245,0.7357177734375
14.767766952514648,0.055622249841690063,-0.05218505859375
14.819318056106567,0.07513056695461273,0.276611328125
14.871091365814209,0.09367794543504715,0.4952392578125
14.922093152999878,0.12277098745107651,0.54327392578125
14.97318959236145,0.1281682401895523,0.15350341796875
15.02409315109253,0.14384809136390686,0.2386474609375
15.075175523757935,0.16487479209899902,0.42401123046875
15.126556634902954,0.19070735573768616,0.64385986328125
15.17800760269165,0.19756105542182922,0.05462646484375
15.229958534240723,0.21221235394477844,0.212158203125
15.281230926513672,0.24133023619651794,0.58941650390625
15.332303285598755,0.2497558295726776,0.2928466796875
15.38360071182251,0.27226799726486206,-0.02130126953125
15.434664964675903,0.28656208515167236,0.4071044921875
15.486600399017334,0.30901196599006653,0.4647216796875
15.538735628128052,0.30284035205841064,-0.18182373046875
15.590022325515747,0.30667775869369507,-0.0185546875
15.641832113265991,0.30637094378471375,-0.00030517578125
15.6944899559021,0.306348979473114,0.001953125
15.746057987213135,0.3063962459564209,0.00048828125
15.797781467437744,0.30629974603652954,-0.00103759765625
15.84941577911377,0.30629971623420715,-6.103515625e-05
15.901043891906738,0.3062995970249176,0.00018310546875
15.952689170837402,0.30634719133377075,-0.00152587890625
16.00420045852661,0.306358277797699,0.00030517578125
16.056032419204712,0.3062991499900818,-0.00140380859375
16.107599020004272,0.3063836693763733,0.0013427734375
16.15991997718811,0.30633288621902466,-0.00152587890625
16.210999250411987,0.3063463568687439,-0.0001220703125
16.26227831840515,0.3063485324382782,6.103515625e-05
16.31453251838684,0.3063485324382782,6.103515625e-05
